cve_id,published,id_year,keyword_tier,bm25_score,cvss3_score,cvss3_version,cvss3_source,cvss4_score,cwes,in_keyword,in_bm25,in_intersection,owasp,text_snippet
CVE-2022-29204,2022-05-20,2022,supply_chain,19.0834,5.5,3.1,Primary,,CWE-191|CWE-20,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. Prior to versions 2.9.0, 2.8.1, 2.7.2, and 2.6.4, the implementation of `tf.raw_ops.UnsortedSegmentJoin` does not fully validate the input a"
CVE-2022-29205,2022-05-20,2022,supply_chain,19.7537,5.5,3.1,Primary,,CWE-476|CWE-908,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. Prior to versions 2.9.0, 2.8.1, 2.7.2, and 2.6.4, there is a potential for segfault / denial of service in TensorFlow by calling `tf.compat."
CVE-2022-29206,2022-05-20,2022,supply_chain,20.2265,5.5,3.1,Primary,,CWE-20|CWE-476,True,True,True,LLM03_Supply_Chain,"TensorFlow is an open source platform for machine learning. Prior to versions 2.9.0, 2.8.1, 2.7.2, and 2.6.4, the implementation of `tf.raw_ops.SparseTensorDenseAdd` does not fully validate the input "
CVE-2022-29207,2022-05-20,2022,supply_chain,19.6488,5.5,3.1,Primary,,CWE-20|CWE-475,True,True,True,LLM03_Supply_Chain,"TensorFlow is an open source platform for machine learning. Prior to versions 2.9.0, 2.8.1, 2.7.2, and 2.6.4, multiple TensorFlow operations misbehave in eager mode when the resource handle provided t"
CVE-2022-29208,2022-05-20,2022,supply_chain,19.0566,7.1,3.1,Primary,,CWE-787,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. Prior to versions 2.9.0, 2.8.1, 2.7.2, and 2.6.4, the implementation of `tf.raw_ops.EditDistance` has incomplete validation. Users can pass "
CVE-2022-29209,2022-05-21,2022,supply_chain,20.2919,5.5,3.1,Primary,,CWE-843,True,True,True,LLM03_Supply_Chain,"TensorFlow is an open source platform for machine learning. Prior to versions 2.9.0, 2.8.1, 2.7.2, and 2.6.4, the macros that TensorFlow uses for writing assertions (e.g., `CHECK_LT`, `CHECK_GT`, etc."
CVE-2022-29210,2022-05-21,2022,supply_chain,16.8504,5.5,3.1,Primary,,CWE-120|CWE-122|CWE-787,True,True,True,LLM03_Supply_Chain,"TensorFlow is an open source platform for machine learning. In version 2.8.0, the `TensorKey` hash function used total estimated `AllocatedBytes()`, which (a) is an estimate per tensor, and (b) is a v"
CVE-2022-29211,2022-05-21,2022,supply_chain,19.0298,5.5,3.1,Primary,,CWE-20,True,True,True,LLM03_Supply_Chain,"TensorFlow is an open source platform for machine learning. Prior to versions 2.9.0, 2.8.1, 2.7.2, and 2.6.4, the implementation of `tf.histogram_fixed_width` is vulnerable to a crash when the values "
CVE-2022-29212,2022-05-21,2022,supply_chain,19.4425,5.5,3.1,Primary,,CWE-20,True,True,True,LLM03_Supply_Chain,"TensorFlow is an open source platform for machine learning. Prior to versions 2.9.0, 2.8.1, 2.7.2, and 2.6.4, certain TFLite models that were created using TFLite model converter would crash when load"
CVE-2022-29213,2022-05-21,2022,supply_chain,20.3233,5.5,3.1,Primary,,CWE-20|CWE-617,True,True,True,LLM03_Supply_Chain,"TensorFlow is an open source platform for machine learning. Prior to versions 2.9.0, 2.8.1, 2.7.2, and 2.6.4, the `tf.compat.v1.signal.rfft2d` and `tf.compat.v1.signal.rfft3d` lack input validation an"
CVE-2022-29216,2022-05-21,2022,supply_chain,19.2022,7.8,3.1,Primary,,CWE-94,True,True,True,LLM03_Supply_Chain,"TensorFlow is an open source platform for machine learning. Prior to versions 2.9.0, 2.8.1, 2.7.2, and 2.6.4, TensorFlow's `saved_model_cli` tool is vulnerable to a code injection. This can be used to"
CVE-2022-29538,2022-05-12,2022,,15.6838,5.3,3.1,Primary,,,False,True,False,,RESI Gemini-Net Web 4.2 is affected by Improper Access Control in authorization logic. An unauthenticated user is able to access some critical resources. cpe:2.3:a:resi:gemini-net:4.2:*:*:*:*:*:*:*
CVE-2022-29539,2022-05-12,2022,,13.5047,9.8,3.1,Primary,,CWE-78,False,True,False,,resi-calltrace in RESI Gemini-Net 4.2 is affected by OS Command Injection. It does not properly check the parameters sent as input before they are processed on the server. Due to the lack of validatio
CVE-2022-29540,2022-06-02,2022,,14.7954,6.1,3.1,Primary,,CWE-79,False,True,False,,resi-calltrace in RESI Gemini-Net 4.2 is affected by Multiple XSS issues. Unauthenticated remote attackers can inject arbitrary web script or HTML into an HTTP GET parameter that reflects user input w
CVE-2022-33037,2022-06-29,2022,,10.0564,7.8,3.1,Primary,,CWE-427,False,True,False,,A binary hijack in Orwell-Dev-Cpp v5.11 allows attackers to execute arbitrary code via a crafted .exe file. cpe:2.3:a:orwell-dev-cpp_project:orwell-dev-cpp:*:*:*:*:*:*:*:*
CVE-2022-35934,2022-09-16,2022,supply_chain,20.9802,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,TensorFlow is an open source platform for machine learning. The implementation of tf.reshape op in TensorFlow is vulnerable to a denial of service via CHECK-failure (assertion failure) caused by overf
CVE-2022-35935,2022-09-16,2022,supply_chain,20.8523,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,TensorFlow is an open source platform for machine learning. The implementation of SobolSampleOp is vulnerable to a denial of service via CHECK-failure (assertion failure) caused by assuming `input(0)`
CVE-2022-35937,2022-09-16,2022,supply_chain,20.6347,9.1,3.1,Primary,,CWE-125,True,True,True,LLM03_Supply_Chain,TensorFlow is an open source platform for machine learning. The `GatherNd` function takes arguments that determine the sizes of inputs and outputs. If the inputs given are greater than or equal to the
CVE-2022-35938,2022-09-16,2022,supply_chain,20.5437,9.1,3.1,Primary,,CWE-125,True,True,True,LLM03_Supply_Chain,TensorFlow is an open source platform for machine learning. The `GatherNd` function takes arguments that determine the sizes of inputs and outputs. If the inputs given are greater than or equal to the
CVE-2022-35939,2022-09-16,2022,supply_chain,20.5136,9.8,3.1,Primary,,CWE-787,True,True,True,LLM03_Supply_Chain,TensorFlow is an open source platform for machine learning. The `ScatterNd` function takes an input argument that determines the indices of of the output tensor. An input index greater than the output
CVE-2022-35940,2022-09-16,2022,supply_chain,20.3074,7.5,3.1,Primary,,CWE-190,True,True,True,LLM03_Supply_Chain,TensorFlow is an open source platform for machine learning. The `RaggedRangOp` function takes an argument `limits` that is eventually used to construct a `TensorShape` as an `int64`. If `limits` is a 
CVE-2022-35941,2022-09-16,2022,supply_chain,20.916,7.5,3.1,Primary,,CWE-617,True,True,True,LLM03_Supply_Chain,TensorFlow is an open source platform for machine learning. The `AvgPoolOp` function takes an argument `ksize` that must be positive but is not checked. A negative `ksize` can trigger a `CHECK` failur
CVE-2022-35952,2022-09-16,2022,supply_chain,19.9692,7.5,3.1,Primary,,CWE-617,True,True,True,LLM03_Supply_Chain,TensorFlow is an open source platform for machine learning. The `UnbatchGradOp` function takes an argument `id` that is assumed to be a scalar. A nonscalar `id` can trigger a `CHECK` failure and crash
CVE-2022-35959,2022-09-16,2022,supply_chain,20.5437,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,TensorFlow is an open source platform for machine learning. The implementation of `AvgPool3DGradOp` does not fully validate the input `orig_input_shape`. This results in an overflow that results in a 
CVE-2022-35960,2022-09-16,2022,supply_chain,20.454,7.5,3.1,Primary,,CWE-617,True,True,True,LLM03_Supply_Chain,"TensorFlow is an open source platform for machine learning. In `core/kernels/list_kernels.cc's TensorListReserve`, `num_elements` is assumed to be a tensor of size 1. When a `num_elements` of more tha"
CVE-2022-35963,2022-09-16,2022,supply_chain,20.5437,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,TensorFlow is an open source platform for machine learning. The implementation of `FractionalAvgPoolGrad` does not fully validate the input `orig_input_tensor_shape`. This results in an overflow that 
CVE-2022-35964,2022-09-16,2022,supply_chain,20.916,7.5,3.1,Primary,,CWE-20,True,True,True,LLM10_Unbounded_Consumption,TensorFlow is an open source platform for machine learning. The implementation of `BlockLSTMGradV2` does not fully validate its inputs. This results in a a segfault that can be used to trigger a denia
CVE-2022-35965,2022-09-16,2022,supply_chain,20.7894,7.5,3.1,Primary,,CWE-476,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `LowerBound` or `UpperBound` is given an empty`sorted_inputs` input, it results in a `nullptr` dereference, leading to a segfault that ca"
CVE-2022-35966,2022-09-16,2022,supply_chain,20.8841,7.5,3.1,Primary,,CWE-20,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `QuantizedAvgPool` is given `min_input` or `max_input` tensors of a nonzero rank, it results in a segfault that can be used to trigger a "
CVE-2022-35967,2022-09-16,2022,supply_chain,20.8841,7.5,3.1,Primary,,CWE-20,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `QuantizedAdd` is given `min_input` or `max_input` tensors of a nonzero rank, it results in a segfault that can be used to trigger a deni"
CVE-2022-35968,2022-09-16,2022,supply_chain,20.8841,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,TensorFlow is an open source platform for machine learning. The implementation of `AvgPoolGrad` does not fully validate the input `orig_input_shape`. This results in a `CHECK` failure which can be use
CVE-2022-35969,2022-09-16,2022,supply_chain,20.916,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. The implementation of `Conv2DBackpropInput` requires `input_sizes` to be 4-dimensional. Otherwise, it gives a `CHECK` failure which can be u"
CVE-2022-35970,2022-09-16,2022,supply_chain,20.8841,7.5,3.1,Primary,,CWE-20,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `QuantizedInstanceNorm` is given `x_min` or `x_max` tensors of a nonzero rank, it results in a segfault that can be used to trigger a den"
CVE-2022-35971,2022-09-16,2022,supply_chain,20.8523,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `FakeQuantWithMinMaxVars` is given `min` or `max` tensors of a nonzero rank, it results in a `CHECK` fail that can be used to trigger a d"
CVE-2022-35972,2022-09-16,2022,supply_chain,20.8523,7.5,3.1,Primary,,CWE-20,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `QuantizedBiasAdd` is given `min_input`, `max_input`, `min_bias`, `max_bias` tensors of a nonzero rank, it results in a segfault that can"
CVE-2022-35973,2022-09-16,2022,supply_chain,20.916,7.5,3.1,Primary,,CWE-20,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `QuantizedMatMul` is given nonscalar input for: `min_a`, `max_a`, `min_b`, or `max_b` It gives a segfault that can be used to trigger a d"
CVE-2022-35974,2022-09-16,2022,supply_chain,20.948,7.5,3.1,Primary,,CWE-20,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `QuantizeDownAndShrinkRange` is given nonscalar inputs for `input_min` or `input_max`, it results in a segfault that can be used to trigg"
CVE-2022-35979,2022-09-16,2022,supply_chain,20.8841,7.5,3.1,Primary,,CWE-20,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `QuantizedRelu` or `QuantizedRelu6` are given nonscalar inputs for `min_features` or `max_features`, it results in a segfault that can be"
CVE-2022-35981,2022-09-16,2022,supply_chain,20.7894,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. `FractionalMaxPoolGrad` validates its inputs with `CHECK` failures instead of with returning errors. If it gets incorrectly sized inputs, th"
CVE-2022-35982,2022-09-16,2022,supply_chain,20.6961,7.5,3.1,Primary,,CWE-20,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `SparseBincount` is given inputs for `indices`, `values`, and `dense_shape` that do not make a valid sparse tensor, it results in a segfa"
CVE-2022-35983,2022-09-16,2022,supply_chain,20.8523,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `Save` or `SaveSlices` is run over tensors of an unsupported `dtype`, it results in a `CHECK` fail that can be used to trigger a denial o"
CVE-2022-35984,2022-09-16,2022,supply_chain,20.7894,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,TensorFlow is an open source platform for machine learning. `ParameterizedTruncatedNormal` assumes `shape` is of type `int32`. A valid `shape` of type `int64` results in a mismatched type `CHECK` fail
CVE-2022-35985,2022-09-16,2022,supply_chain,20.8208,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `LRNGrad` is given an `output_image` input tensor that is not 4-D, it results in a `CHECK` fail that can be used to trigger a denial of s"
CVE-2022-35986,2022-09-16,2022,supply_chain,20.9803,7.5,3.1,Primary,,CWE-20,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. If `RaggedBincount` is given an empty input tensor `splits`, it results in a segfault that can be used to trigger a denial of service attack"
CVE-2022-35987,2022-09-16,2022,supply_chain,20.454,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,TensorFlow is an open source platform for machine learning. `DenseBincount` assumes its input tensor `weights` to either have the same shape as its input tensor `input` or to be length-0. A different 
CVE-2022-35988,2022-09-16,2022,supply_chain,20.916,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. When `tf.linalg.matrix_rank` receives an empty input `a`, the GPU kernel gives a `CHECK` fail that can be used to trigger a denial of servic"
CVE-2022-35989,2022-09-16,2022,supply_chain,20.6653,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. When `MaxPool` receives a window size input array `ksize` with dimensions greater than its input tensor `input`, the GPU kernel gives a `CHE"
CVE-2022-35990,2022-09-16,2022,supply_chain,20.916,7.5,3.1,Primary,,CWE-617,True,True,True,LLM10_Unbounded_Consumption,"TensorFlow is an open source platform for machine learning. When `tf.quantization.fake_quant_with_min_max_vars_per_channel_gradient` receives input `min` or `max` of rank other than 1, it gives a `CHE"
